file,total_chars,preview_chars,is_truncated,preview_text
RSA Vansbro 2023 Maskad.pdf,30630,1000,True," 
 
Risk- och sårbarhetsanalys, Vansbro kommun 2023 
 
 
Järnvägsstationen i Vansbro. Det ståtliga stationshuset ritades av arkitekt Erik Lallerstedt och byggdes 1899  
  
Arbetets genomförande och syfte 
Under våren 2023 har arbetsgrupper inom samtliga verksamheter i Vansbro kommun genomfört risk - och sårbar-
hetsanalyser (RSA) avseende sina respektive grunduppdrag med fokus på samhällsviktig verksamhet. RSA -arbe-
tet ger viktig kunskap om hur kriser kan förebyggas och hanteras. Syftet med analyserna är att bidra till utveckl-
ing av samhällets samlade förmåga att förebygga, förhindra och hantera olika riske r och sårbarheter. 
Risk- och sårbarhetsanalyserna ska först och främst tillgodose nyttan för den egna verksamheten och organisat-
ionen, medan den redovisning som skickas via länsstyrelsen till Myndigheten för samhällsskydd och beredskap 
(MSB) och Regeringskansliet bidrar till en samlad nationell riskbild för samhället. 

Risk- och sårbarhetsanalys, Vansbro kommun 2023  2 
 
 "
RSA Vara 2015 Maskad.pdf,31037,1000,True,"VARA KOMMUN

SEKRETESS

Enligt 18 Kap. 138

Offentlighets- och
sekretesslagen (2009:400)

2025-11-13

Vara Kommun

Risk- och
sarbarhetsanalys

Antagen av Kommunfullmäktige 2015-10-26 8 81


Sammanfattning

Ny mandatperiod innebär sammanställning av en kommunövergripande risk-
och sårbarhetsanalys. Efter politisk förankring i kommunfullmäktige
rapporteras risk- och sårbarhetsanalysen in till Länsstyrelsen.

Analysen syftar till att medvetandegöra risker och såbarheter inom
kommunens samhällsviktiga verksamheter för att på så vis öka förmågan att
hantera olika samhällsstörningar och krissituationer.

Det gäller att tänka efter innan och analysens största värde ligger därför i
arbetsprocessen snarare än i sammanställningen av arbetet. I arbetsprocessen
har sakkunniga personer från olika verksamheter deltagit i både workshops
och enskilda möten. På så vis har medvetenheten kring krisberedskap hos
samtliga inblandade ökat.

Analysen innehåller en beskrivning av kommunen och dess geografiska"
RSA Vara 2019 Maskad.pdf,29947,1000,True,"VARA KOMMUN

SEKRETESS

Enligt 18 Kap. 13 $

Offentlighets- och
sekretesslagen (2009:400)

2025-11-13

Vara Kommun

Rapport

Risk- och
sarbarhetsanalys

Antagen av Kommunstyrelsen 2019-11-27 8 150


SEKRETESS
Se sid I,

Innehållsförteckning

Struktur för dokument för krisberedskap i Vara KOMMUN s..sssererrerserena 3
a 04 00 MM MA MR KRK RAMEN B KASK RDKINERANIRARSNES ASSA RA KSREKNINTS 3
Bakgrund me. sssse seen tera a Keen rasen RR E BETE FNS KRT KSR KET BTR VBR HEINE FR RR « REN ER 5
OMFPrådeSaNSVAL sesesrrresrrrerrererrrrrrrrrrrerrrrr rr errr rask rr a rk KR ARR KKR RAR KKR RADAR 5
Principer för det svenska krisberedskapssystemet .sssssssesisssrerssrsresa 6
1. Beskrivning av kommunen och dess
| Oo

geografiska OMFAdEe ssssessssrererrrrre renen ren r rss 7
Näringsliv och föreningsSliV sissssseseresersrrerererrrrrr rn sets eta RANA KRKA KR KRK KRKA NR 8
OmvärldsbevaknilQ u.cew ss ms nee oem & EA SO «REDS EKA BEEN + FRE KRKA KORA I KR «bee en 8
1.1 Kommunens OrganNisatiON sssssscssssssr"
RSA Vara 2023.pdf,39071,1000,True," 
Risk- och sårbarhetsanalys 
2023–2026
Gäller från och med: 11 september 2023 
Beslutsinstans: Kommunstyrelsen 6 september 2023 § 120


2 
 
 
Innehållsförteckning 
Sammanfattning ...................................................................................................... 4 
Inledning .................................................................................................................. 5 
Syfte och mål ....................................................................................................... 5 
Beskrivning av kommunen och dess geografiska område ................................ 6 
Kommunens organisation ................................................................................. 7 
Krisorganisation ................................................................................................. 8 
Arbetsprocess och metod ...................................................................................... 9 
Förberedande arbete ................"
RSA Varberg 2015 Maskad.pdf,60835,1000,True," 
 
 
 
 
  
 
 
 
 
  
 
 

 
3 
 
Innehåll 
Sammanfattning ...................................................................................................................................... 5 
Begrepp och förkortningar ...................................................................................................................... 6 
Inledning .................................................................................................................................................. 8 
Bakgrund ............................................................................................................................................. 8 
Mål ....................................................................................................................................................... 8 
Metod .................................................................................................................................................. 9 
Verktyg ................"
RSA Varberg 2019 Maskad.pdf,47797,1000,True," 
Dokumenttyp: 
Analys 
Dokumentnamn: 
Risk- och sårbarhetsanalys 2019 
Diarienummer: 
KS 2019/0499 
Beslutad av: 
Kommundirektören 
Beslutsdatum: 
2019-10-28 
Giltig till och med: 
2023-10-31 
Gäller för: 
Varbergs kommun 
Dokumentansvarig avdelning: 
Räddningstjänsten Väst 
Senast reviderad: 
 
 
 
 
 
 
 
 
 
 
Risk- och sårbarhetsanalys 
2019

 
 
Sammanfattning
Enligt 2 kap. 1§ i lagen om kommuners och landstings åtgärder inför och vid extraordinära 
händelser i fredstid och höjd beredskap (SFS 2006:544) är kommunen skyldig att analysera vilka 
extraordinära händelser i fredstid som kan inträffa i kommunen och hur de kan påverka den egna 
verksamheten. I MSB:s (Myndigheten för samhällsskydd och beredskap) föreskrifter om 
kommuners risk- och sårbarhetsanalyser i 4§ (MSBFS 2015:5) står det även att kommunerna ska 
lämna in en rapport i form av en risk- och sårbarhetsanalys under det första kalenderåret efter 
ordinarie val till kommunfullmäktige. Rapporten fastställs av kommundirek"
RSA Varberg 2023 Maskad.pdf,21948,1000,True,"Dokumenttyp: 
Analys 
Dokumentnamn: 
Risk- och sårbarhetsanalys 2023 
Diarienummer: 
KS 2023/0556 
Beslutad av: 
Kommundirektören 
Beslutsdatum: 
2023-10-31 
Giltig till och med: 
2027-10-31 
Gäller för: 
Varbergs kommun 
Dokumentansvarig avdelning: 
Räddningstjänsten Väst 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Varbergs kommun 
Risk- och 
sårbarhetsanalys 
2023 

1 
 
Sammanfattning 
Enligt 2 kap. 1§ i lagen om kommuners och regioners åtgärder inför och vid extraordinära händelser i 
fredstid och höjd beredskap (SFS 2006:544) är kommunen skyldig att analysera vilka extraordinära 
händelser i fredstid som kan inträffa i kommunen och hur de kan påverka den egna verksamheten. I 
MSB:s (Myndigheten för samhällsskydd och beredskap) föreskrifter om kommuners risk- och 
sårbarhetsanalyser i 4§ (MSBFS 2015:5) står det även att kommunerna ska lämna in en rapport i form 
av en risk- och sårbarhetsanalys under det första kalenderåret efter ordinarie val till 
kommunfullmäktige. Rapporte"
RSA Vaxholm 2015.pdf,5062,1000,True,"Risk och sårbarhetsanalys för Vaxholms stad 2016.

Beskrivning av kommunen och dess geografiska område

Vaxholms stad är en skärgårdskommun som omfattar ca 70 öar varav 57 är bebodda samt den
stora gröna halvön Bogesundslandet.

Vaxholm är Skärgårdens huvudstad och porten till Roslagen från Stockholm. Staden är
knutpunkt för båttrafiken i mellanskärgården och norra skärgården — Roslagens skärgård.

Vaxholm hade 11 380 invånare 2015-12-31.

Beskrivning av arbetsprocess och metod

Arbetet med att ta fram årets risk- och sårbarhetsanalys har främst skett inom kommunens
ledningsgrupp. Dels har det hållits workshops med syfte att identifiera innehållet i de verksamheter
som staden bedriver, dels har det bedrivits workshops med ledningsgruppen förstärkt med
nyckelpersoner från förvaltningarna med syfte att identifiera risker, sårbarheter och ta fram förslag
på åtgärder.

Identifierad samhällsviktig verksamhet
Kommunen har identifierat följande samhällsviktiga verksamheter inom Vaxholms geogr"
RSA Vaxholm 2019 Maskad.pdf,73182,1000,True,"2019-10-29
VAXHOLMS Änr KS 2019/212.168

STAD Sekretess enl. OSL 2009:400 18 kap. 138 1 av 50

Risk- och sårbarhetsanalys
Vaxholms Stad 2019

Vaxholm, 2019-10-30

Uoa Okte

Marie Wiklund

Kommunchef
Vaxholms stad

[SE EA RE se Net nea EEE)
or SLADE 5 (6 2 Tar I vä SATSA CA LAOS |

Post: 185 83 Vaxholm Telefon: 08-541 708 00 E-post: kanslietQvaxhalm.se Org är: 212000-2908
Besök: Eriksövägen 27 Fax: 08-541 3314 24 Webb: www.vaxhalm.se Plusgiro: 5302-9435



VAXHOLMS 2019-10-29

STAD Änr KS 2019/212.168
Sekretess enl. OSt 2009:400 18 kap. 135 2 av 50
Innehåll

Begrepp OCH tefMer sossssseessessrrerrsrrsrsrserensnasrrsrrornnrs sr rs R REAR ANAR ARR S AS OAU OTOO ROR UY AROR RAR AR AO UU 4

Sammanfattning LÄR RKTTTAREEEEETERSKERETTEKETEETETEKEETEKTTTNEEETTSTSEEETIEYTSETETETEE ETTER 6
Behov av åtgärder med anledning av risk- och sårbarhetsanalysens resultat. .................... 6
LALLE T4 1047: 8
Uppdrag OCh avgläNSNINB.....seesssessrssrosssrsrsresnrsssrrsorerennrnn sr RArE SARS N NAR ARA RA"
RSA Vaxholm 2023 Maskad.pdf,43205,1000,True," 
 
 
 
 
 
 
 
 
Post: 185 83 Vaxholm 
Besök: Eriksövägen 27 
Telefon: 08-541 708 00 
Fax: 08-541 708 57 
E-post: kansliet@vaxholm.se 
Webb: www.vaxholm.se 
Org nr: 212000-2908 
Bankgiro: 5302-9435 
 
 
 
 
 
 
 
 
Risk- och sårbarhetsanalys 
Vaxholms stad 2023-2026 
Beslutad av kommunchef 2023-10-20 
Giltighetsperiod: 2027-10-31 
För revidering ansvarar: Säkerhetschef 
 
 
 
 
 
Marie Wiklund 

 
 
 
 
 
 
 
 
 
Post: 185 83 Vaxholm 
Besök: Eriksövägen 27 
Telefon: 08-541 708 00 
Fax: 08-541 708 57 
E-post: kansliet@vaxholm.se 
Webb: www.vaxholm.se 
Org nr: 212000-2908 
Bankgiro: 5302-9435 
 
Innehåll 
Uppdrag, syfte och mål ................................ ................................ . 3 
1. Beskrivning av kommunen och dess geografiska område ......... 5 
2. Beskrivning av arbetsprocess och metod ................................ . 9 
3. Identifierad samhällsviktig verksamhet inom kommunens 
geografiska område ................................ ................................ ..."
RSA Vännäs 2015 Maskad.pdf,62179,1000,True,"Risk - och sårbarhetsanalys

2015 - 2018

Delar av dokumentet är sekretessbelagt med stöd av
18:13 8 Offentlighets- och sekretesslagen

Vännäs

Risk- och sårbarhetsanalys Vännäs kommun
Antagen av kommunstyrelsen 2015-11-02
Dnr 2015/000152


Vännäs kommun

Innehåll
DEFINITIONER py orsvsonaneeroussesonuoannonnnsenoonean nns enes nen ennen norr e Sn URANOS SRNAHONPANNPSNASNESTOSSNER HAN BSR AA RN RSA SAMA KERSÄRANN ARSA URN SN NINA VARE sed 4
HANDLINGSBEREDSKAP OM DET OSANNOLIKA ÄNDÅ SKULLE INTRÄFFALssssssssossorssssrsssssssssssssnnsrnrnrnrnrn 6
BAKGRUND 55550250000 000 005 5850905 055 00000 0005 00N SR var UNNA SDR Br SANNA ENT N UA NGA ARNESEN RNA RNN SNES NSTS NASN SNRA SNSSS VANNS SV GS TNE NS FASEN SNETT 7
[CON VIUNTE NY TOTE I OTO: NNE 0 7
1. BESKRIVNING AV VÄNNÄS KOMMUN OCH DESS GEOGRAFISKA OMRÅDE ssssusussssssosororssssssssrrrnrsrn 9
[SEMÖ GRÅ Fl oowenovrrrsseronuerererenasnsves sötare res s ÖS RTF ERSNR SID NTSNI ESR NESS TENSTA IN ES KIT NN NR SAT NRA RAR NEO 9
ARBETSTILLFÄLLEN "
RSA Vännäs 2019 Maskad.pdf,83561,1000,True," 
 
 
 
 
Risk- och sårbarhetsanalys  
2019-2022 
 
Delar av detta dokument är belagda med sekretess enligt Offentlighets- 
och sekretesslagen (2009:400), kap. 18 §13 
 
 
Risk- och sårbarhetsanalys Dnr: KLK 2019/127 
Kommunledningskontoret Reviderad: 2019-09-16 
Beslutsinstans: kommunstyrelsen  2019-10-07 
 

 
 
Kommunledningskontoret 
Kansliavdelningen 
 
 
 
Innehållsförteckning 
Definitioner ................................ ................................ ................................ .............. 5 
Handlingsberedskap om det osannolika ändå skulle inträffa! .......................... 7 
Bakgrund ................................................................................................................. 8 
Syfte och mål ................................ ................................ ................................ .......... 8 
Kommunens roll och ansvar ................................ ................................ .................. 8 
1. Beskrivning av Vännäs ko"
RSA Vännäs 2023.pdf,118111,1000,True," 
 
 
 
 
Risk och sårbarhetsanalys  
2023–2026 
 
 
Risk- och sårbarhetsanalys Datum för beslut: 2023-09-25 
Kommunstyrelseförvaltningen Reviderad:  
Beslutsinstans: Kommunstyrelsen Diarienummer: 2023/138 
 


 
 
Kommunstyrelseförvaltningen  
 
 
 
Innehållsförteckning 
1. Kommunstyrelsens ordförande har ordet ................................................... 5 
1.1 Så tar vi ut riktningen i kris .............................................................................. 5 
2. Bakgrund ......................................................................................................... 6 
3. Syfte och mål .................................................................................................. 6 
4. Beskrivning av Vännäs kommun och dess geografiska område ........... 7 
4.1 Kommunens ansvarsområde och uppgifter .............................................. 7 
4.2 Vännäs kommuns organisation .................................................................... 9 
4.2"
RSA Värmdö 2015.pdf,31827,1000,True,"ÄÅ Ä n i Tjänsteskrivelse
VÄRMDÖ KOMMUN 2015-10-13

Handläggare Diarienummer
Annica Lempke 2015KS/0534
Kansli- och utredningsavdelningen

Kommunstyrelsen

Värmdö kommuns risk- och sårbarhetsanalys

Förslag till beslut

Risk- och sårbarhetsanalysen godkänns.

Beslutsnivå
Kommunfullmäktige

Sammanfattning

Vart fjärde år ska en risk- och sårbarhetsanalys sammanställas och rapporteras till
länsstyrelsen. Analysen ska följa Myndigheten för samhällsskydd och beredskaps
(MSB) föreskrifter om kommuners risk- och sårbarhetsanalyser (MSBFS 2015:5) och
vara anpassad till kommunens egna behov och förutsättningar. Värmdö kommuns risk-
och sårbarhetsanalys föreslås godkännas.

Bakgrund

Enligt lag (2006:544) om kommuners och landstings åtgärder inför och vid
extraordinära händelser i fredstid och höjd beredskap ska kommuner och landsting
analysera vilka extraordinära händelser i fredstid som kan inträffa i kommunen och hur
dessa händelser kan påverka den egna verksamheten. Vart fjärde år ska result"
RSA Värmdö 2019.PDF,23966,1000,True," 
Risk- och 
sårbarhetsanalys 
 
2019 
 

 
Välj ett byggblock. 
 

 
 
Sid 3 
 
Välj ett byggblock. 
Obligatoriskt för samtliga styrdokument  
Beslutsnivå- och datum  
(läggs in efter beslut) 
KS-AU [Beslutsdatum] 
Diarienummer [Diarienummer] 
Reviderat [Klicka eller tryck här för att ange datum] 
Lagstadgat styrdokument Lag2006:544. Förordning 2006:637 samt MSBFS 2015:5  
Ersätter styrdokument Risk- och sårbarhetsanalys, 2015. KF2015 -11-25 §213  
Uppföljning Varje mandatperiod och vid behov 
Ansvar Kommundirektör 
 
Inledning 
Kommuner ska enligt lagen om kommuners och landstings åtgärder inför och vid 
extraordinära händelser i fredstid och höjd beredskap analysera vilka extraordinära händelser 
som kan inträffa i kommunen. Händelsernas påverkan på den egna verksamheten ska värderas 
och sammanställas i en risk- och sårbarhetsanalys (RSA).1 RSA:n ska lämnas in till 
Länsstyrelsen en gång per mandatperiod, året efter de allmänna valen. 
Analysen beskriver de vanligaste risker och al"
